1.0,, 1.0, 0.0
1.0,, 2.0, 0.1198572736210344
1.0,, 3.0, 0.3565469662917798
1.0,, 4.0, 0.8056563995983499
1.0,, 5.0, 1.1892497958883868
1.0,, 6.0, 0.17997375778788155
1.0,, 7.0, 0.28824497531034793
1.0,, 8.0, 0.2759587749452973
1.0,, 9.0, 1.3857386183026696
1.0,, 10.0, 0.928335301573773
1.0,, 11.0, 1.1136913010580654
1.0,, 12.0, 0.7601697674669337
1.0,, 13.0, 0.4767525079587332
1.0,, 14.0, 0.6012137882015337
1.0,, 15.0, 0.5145703007871566
1.0,, 16.0, 0.9113944350816607
1.0,, 17.0, 1.0003877612035663
1.0,, 18.0, 0.5423317465103984
1.0,, 19.0, 0.8442755064563725
1.0,, 20.0, 0.9317854835164397
1.0,, 21.0, 1.4507333832284501
1.0,, 22.0, 2.160784426385165
1.0,, 23.0, 3.193731131463347
1.0,, 24.0, 3.586349488114938
1.0,, 25.0, 3.5702773805162953
1.0,, 26.0, 2.245599796607742
1.0,, 27.0, 2.0801339700494563
1.0,, 28.0, 1.6015831078484564
1.0,, 29.0, 1.29225100674428
1.0,, 30.0, 1.8542685286837783
1.0,, 31.0, 1.8287445366087822
1.0,, 32.0, 1.233541254332445
1.0,, 33.0, 0.9172681432086424
1.0,, 34.0, 2.012709393582721
1.0,, 35.0, 1.6558040428961138
1.0,, 36.0, 0.7437820273953589
1.0,, 37.0, 1.1121105276950027
1.0,, 38.0, 0.7662245606933955
1.0,, 39.0, 1.0565459764494165
1.0,, 40.0, 0.655280314374903
1.0,, 41.0, 0.9185846392300824
1.0,, 42.0, 1.7839003002136915
1.0,, 43.0, 1.7822062035858839
1.0,, 44.0, 1.6621947705011293
1.0,, 45.0, 1.5130290727020088
1.0,, 46.0, 1.8262758047642549
1.0,, 47.0, 1.9449671398411104
1.0,, 48.0, 3.1976486094450696
1.0,, 49.0, 3.1976486094450696
1.0,, 50.0, 3.112753696870504
1.0,, 51.0, 2.912214032022176
1.0,, 52.0, 3.0374353640196214
1.0,, 53.0, 2.6081140789252673
1.0,, 54.0, 2.4346060239150042
1.0,, 55.0, 2.0081599192933046
1.0,, 56.0, 1.9456940443191932
1.0,, 57.0, 3.820989748259503
1.0,, 58.0, 3.7523810311358883
1.0,, 59.0, 0.3138126183330385
1.0,, 60.0, 0.42905305106379327
1.0,, 61.0, 0.2909828953567667
1.0,, 62.0, 0.399069813694928
1.0,, 63.0, 0.399248799253565
2.0,, 1.0, 0.1198572736210344
2.0,, 2.0, 0.0
2.0,, 3.0, 0.4144318284489391
2.0,, 4.0, 0.925358267717309
2.0,, 5.0, 1.2942931401039057
2.0,, 6.0, 0.28521974224714913
2.0,, 7.0, 0.21781638208708667
2.0,, 8.0, 0.18140998979507417
2.0,, 9.0, 1.4588704110470911
2.0,, 10.0, 1.0070513153644014
2.0,, 11.0, 1.0930926594481316
2.0,, 12.0, 0.8025952193699469
2.0,, 13.0, 0.49518076806511996
2.0,, 14.0, 0.5873557675186203
2.0,, 15.0, 0.47334825280933196
2.0,, 16.0, 0.7924232468905451
2.0,, 17.0, 0.8807280722542545
2.0,, 18.0, 0.4233721014154219
2.0,, 19.0, 0.7264592074605574
2.0,, 20.0, 0.8198185647134275
2.0,, 21.0, 1.3318651339124843
2.0,, 22.0, 2.0422256517437747
2.0,, 23.0, 3.0817058178786487
2.0,, 24.0, 3.4687884741415917
2.0,, 25.0, 3.452742263763281
2.0,, 26.0, 2.1258829218096436
2.0,, 27.0, 1.9602859088910418
2.0,, 28.0, 1.4828972962622498
2.0,, 29.0, 1.1727712206854277
2.0,, 30.0, 1.7618724486972475
2.0,, 31.0, 1.7226904155893297
2.0,, 32.0, 1.1394873522101
2.0,, 33.0, 0.7982427096821455
2.0,, 34.0, 1.926328274389061
2.0,, 35.0, 1.6369315879263682
2.0,, 36.0, 0.7502236898910726
2.0,, 37.0, 1.1134096766716841
2.0,, 38.0, 0.8034357728579082
2.0,, 39.0, 1.0583653548006322
2.0,, 40.0, 0.7411007829891858
2.0,, 41.0, 0.957950928633188
2.0,, 42.0, 1.8381103282719229
2.0,, 43.0, 1.839214977253435
2.0,, 44.0, 1.6726529451145264
2.0,, 45.0, 1.565198343923465
2.0,, 46.0, 1.858935117329802
2.0,, 47.0, 1.9527761028474573
2.0,, 48.0, 3.2323556311709334
2.0,, 49.0, 3.2323556311709334
2.0,, 50.0, 3.144825642447543
2.0,, 51.0, 2.969916906159613
2.0,, 52.0, 3.081862831863366
2.0,, 53.0, 2.6675848615262985
2.0,, 54.0, 2.4989960626871683
2.0,, 55.0, 2.1165941947130014
2.0,, 56.0, 2.0403825133752487
2.0,, 57.0, 3.939956963622832
2.0,, 58.0, 3.8698324134805584
2.0,, 59.0, 0.28511437563522823
2.0,, 60.0, 0.35238559210680387
2.0,, 61.0, 0.17177401159113515
2.0,, 62.0, 0.36792028438775426
2.0,, 63.0, 0.3750684797808425
3.0,, 1.0, 0.3565469662917798
3.0,, 2.0, 0.4144318284489391
3.0,, 3.0, 0.0
3.0,, 4.0, 0.7374151881488169
3.0,, 5.0, 1.2962023060363597
3.0,, 6.0, 0.4413566457232361
3.0,, 7.0, 0.6289178495857395
3.0,, 8.0, 0.5953259572348294
3.0,, 9.0, 1.6106677614596216
3.0,, 10.0, 1.1529676815475791
3.0,, 11.0, 1.4677452246080662
3.0,, 12.0, 1.0659324534071908
3.0,, 13.0, 0.8176045407450265
3.0,, 14.0, 0.9553672931091607
3.0,, 15.0, 0.8700420770247385
3.0,, 16.0, 1.0571738074571335
3.0,, 17.0, 1.1593919061337985
3.0,, 18.0, 0.7722775267937692
3.0,, 19.0, 1.0704856724319685
3.0,, 20.0, 1.1937243875319998
3.0,, 21.0, 1.6474554298989608
3.0,, 22.0, 2.3540925856376034
3.0,, 23.0, 3.4389694683188545
